0.00
9,987.294067, 1241.618896, 1002.353577, 995.124939, 994.439453, 996.700684, 997.428650, 987.376465, 986.758972
10,987.311340, 1241.618774, 1002.362183, 995.122864, 994.439697, 996.706238, 997.445557, 987.383911, 986.761108


2.00
1,988.354919, 1241.594971, 1003.467651, 996.159058, 995.408997, 997.615173, 998.341431, 988.241638, 987.606873
2,988.386719, 1241.594971, 1003.489380, 996.165466, 995.417969, 997.617371, 998.354004, 988.249634, 987.612671
3,988.374390, 1241.593506, 1003.466553, 996.151123, 995.409790, 997.623657, 998.341736, 988.241028, 987.608276
4,988.407837, 1241.593262, 1003.509216, 996.183777, 995.441162, 997.612183, 998.359680, 988.271545, 987.630127
5,988.397034, 1241.593750, 1003.499207, 996.173340, 995.440247, 997.641235, 998.359924, 988.256470, 987.620056
6,988.376038, 1241.593628, 1003.482239, 996.157471, 995.417969, 997.648438, 998.352966, 988.238342, 987.603882
7,988.400696, 1241.593628, 1003.518311, 996.175537, 995.415161, 997.638855, 998.365723, 988.260498, 987.606873
8,988.373291, 1241.593384, 1003.468445, 996.164551, 995.430481, 997.602356, 998.343994, 988.238831, 987.616638
9,988.373840, 1241.593018, 1003.483765, 996.164795, 995.427185, 997.632813, 998.344238, 988.246033, 987.611145
10,988.405701, 1241.593384, 1003.487061, 996.180542, 995.427185, 997.624268, 998.359070, 988.250916, 987.619385


3.00
1,991.223877, 1241.570923, 1006.331299, 998.853455, 997.972961, 1000.046631, 1000.795410, 990.573486, 989.872131
2,991.229370, 1241.571899, 1006.316711, 998.905640, 998.017029, 1000.080139, 1000.767639, 990.602112, 989.876953
3,991.239746, 1241.571899, 1006.296570, 998.843506, 997.998901, 1000.080872, 1000.754639, 990.552490, 989.872253
4,991.202026, 1241.571777, 1006.334778, 998.836975, 997.977112, 1000.064941, 1000.782837, 990.547180, 989.895264
5,991.285706, 1241.571777, 1006.308350, 998.912476, 998.082520, 1000.111938, 1000.759216, 990.620361, 989.873779
6,991.232605, 1241.573730, 1006.323669, 998.827087, 997.994324, 1000.082886, 1000.795288, 990.550720, 989.902649
7,991.235962, 1241.573364, 1006.338379, 998.862549, 998.014221, 1000.062012, 1000.770691, 990.590027, 989.890625
8,991.198059, 1241.573242, 1006.306152, 998.853149, 997.960144, 1000.046326, 1000.772217, 990.565308, 989.886414
9,991.238831, 1241.573242, 1006.286072, 998.843201, 997.975647, 1000.079285, 1000.803955, 990.567627, 989.918030
10,991.242920, 1241.573120, 1006.294617, 998.866699, 997.979614, 1000.044128, 1000.738037, 990.579712, 989.857727
