316599,22.47,992.726746,23.27,992.737732,23.18,992.742981,23.37,992.978027,19:57:15,25/04/2022
317028,22.46,992.728027,23.27,992.745056,23.19,992.745605,23.37,992.984009,19:57:15,25/04/2022
317461,22.48,992.730469,23.26,992.743286,23.19,992.750244,23.37,992.987122,19:57:15,25/04/2022
317891,22.47,992.732788,23.26,992.746399,23.2,992.752502,23.38,992.988037,19:57:16,25/04/2022
318324,22.46,992.725098,23.26,992.74469,23.19,992.748108,23.37,992.985535,19:57:16,25/04/2022
318754,22.47,992.729675,23.26,992.740417,23.2,992.74408,23.38,992.984863,19:57:17,25/04/2022
319186,22.47,992.724915,23.27,992.740234,23.19,992.740479,23.38,992.97998,19:57:17,25/04/2022
319617,22.47,992.735413,23.27,992.746155,23.2,992.750366,23.38,992.987244,19:57:18,25/04/2022
320048,22.46,992.72937,23.27,992.742432,23.2,992.745361,23.38,992.983826,19:57:18,25/04/2022
320479,22.47,992.72821,23.27,992.742249,23.2,992.742493,23.38,992.980164,19:57:18,25/04/2022
320921,22.47,992.717712,23.27,992.734619,23.19,992.738647,23.38,992.97467,19:57:19,25/04/2022
321378,22.47,992.714294,23.27,992.728882,23.19,992.728455,23.38,992.967285,19:57:19,25/04/2022
321811,22.47,992.711975,23.27,992.728516,23.19,992.728882,23.38,992.963989,19:57:20,25/04/2022
322247,22.48,992.703308,23.27,992.718445,23.19,992.727478,23.39,992.961548,19:57:20,25/04/2022
322676,22.47,992.700012,23.27,992.712952,23.2,992.71759,23.39,992.953369,19:57:21,25/04/2022
323109,22.47,992.692749,23.27,992.706787,23.2,992.709595,23.39,992.947815,19:57:21,25/04/2022
323539,22.47,992.69165,23.27,992.705139,23.19,992.70697,23.39,992.948181,19:57:22,25/04/2022
323971,22.47,992.699951,23.26,992.707092,23.19,992.711304,23.4,992.952271,19:57:22,25/04/2022
324401,22.47,992.695862,23.28,992.71228,23.19,992.711548,23.38,992.950867,19:57:22,25/04/2022
324833,22.48,992.698303,23.27,992.712036,23.2,992.71283,23.39,992.951721,19:57:23,25/04/2022
325264,22.48,992.694519,23.27,992.712952,23.19,992.713745,23.39,992.951172,19:57:23,25/04/2022
325696,22.48,992.694702,23.26,992.711121,23.19,992.714783,23.39,992.949585,19:57:24,25/04/2022
326126,22.48,992.690002,23.26,992.704895,23.18,992.712036,23.39,992.947021,19:57:24,25/04/2022
326557,22.48,992.691223,23.26,992.703857,23.18,992.711731,23.39,992.946716,19:57:25,25/04/2022
326989,22.48,992.691162,23.25,992.705933,23.18,992.714355,23.39,992.949219,19:57:25,25/04/2022
327419,22.48,992.688354,23.27,992.704346,23.19,992.710693,23.39,992.948059,19:57:25,25/04/2022
327851,22.48,992.69104,23.27,992.705566,23.19,992.713989,23.39,992.948303,19:57:26,25/04/2022
328281,22.48,992.694397,23.26,992.708191,23.18,992.716858,23.39,992.952637,19:57:26,25/04/2022
328714,22.48,992.70166,23.26,992.716309,23.18,992.723511,23.39,992.958618,19:57:27,25/04/2022
329144,22.47,992.711121,23.26,992.72229,23.18,992.726929,23.41,992.966309,19:57:27,25/04/2022
329579,22.47,992.697815,23.26,992.715881,23.18,992.720215,23.4,992.970398,19:57:28,25/04/2022
330010,22.47,992.687439,23.26,992.707825,23.19,992.713989,23.39,992.97345,19:57:28,25/04/2022
330442,22.48,992.688232,23.26,992.708374,23.19,992.716003,23.39,992.975952,19:57:28,25/04/2022
330872,22.47,992.684326,23.25,992.703186,23.19,992.711731,23.39,992.974304,19:57:29,25/04/2022
331302,22.47,992.680237,23.25,992.699524,23.19,992.708923,23.39,992.970947,19:57:29,25/04/2022
331736,22.47,992.678101,23.25,992.698486,23.19,992.708374,23.39,992.969666,19:57:30,25/04/2022
332167,22.46,992.674927,23.25,992.694824,23.19,992.703125,23.39,992.965881,19:57:30,25/04/2022
332599,22.47,992.67334,23.25,992.693726,23.18,992.701233,23.4,992.962585,19:57:31,25/04/2022
333029,22.46,992.669617,23.25,992.690918,23.18,992.699524,23.4,992.961121,19:57:31,25/04/2022
333462,22.46,992.670288,23.25,992.690002,23.18,992.69635,23.4,992.959717,19:57:31,25/04/2022
333893,22.46,992.670471,23.26,992.68927,23.19,992.696899,23.39,992.957947,19:57:32,25/04/2022
334325,22.46,992.671326,23.25,992.691467,23.18,992.69751,23.39,992.960999,19:57:32,25/04/2022
334756,22.46,992.666382,23.24,992.688965,23.18,992.695374,23.4,992.959167,19:57:33,25/04/2022
335189,22.46,992.662842,23.24,992.684753,23.18,992.692749,23.4,992.955078,19:57:33,25/04/2022
335620,22.46,992.656799,23.24,992.679443,23.18,992.685242,23.4,992.946411,19:57:34,25/04/2022
336051,22.46,992.652161,23.25,992.673462,23.19,992.680603,23.39,992.940613,19:57:34,25/04/2022
336484,22.46,992.648193,23.25,992.668213,23.18,992.678223,23.4,992.937561,19:57:34,25/04/2022
336915,22.46,992.644836,23.25,992.665649,23.18,992.674683,23.4,992.937195,19:57:35,25/04/2022
337347,22.45,992.641113,23.24,992.65979,23.18,992.668823,23.4,992.929993,19:57:35,25/04/2022
337778,22.45,992.637512,23.24,992.65802,23.19,992.664063,23.41,992.929077,19:57:36,25/04/2022
338210,22.46,992.633972,23.24,992.653442,23.18,992.662476,23.41,992.925781,19:57:36,25/04/2022
338641,22.45,992.628174,23.24,992.650696,23.18,992.656433,23.41,992.919739,19:57:37,25/04/2022
339074,22.46,992.628601,23.25,992.651978,23.18,992.660156,23.4,992.920227,19:57:37,25/04/2022
339505,22.46,992.636414,23.24,992.657837,23.18,992.665161,23.4,992.925964,19:57:37,25/04/2022
339936,22.45,992.637329,23.24,992.659424,23.18,992.666077,23.41,992.929321,19:57:38,25/04/2022
340369,22.45,992.64032,23.24,992.661194,23.17,992.669373,23.41,992.935303,19:57:38,25/04/2022
340800,22.45,992.645752,23.24,992.665222,23.18,992.67157,23.42,992.936951,19:57:39,25/04/2022
341232,22.45,992.646973,23.23,992.668579,23.18,992.674561,23.41,992.9375,19:57:39,25/04/2022
341663,22.45,992.654297,23.24,992.675781,23.18,992.679199,23.41,992.942871,19:57:40,25/04/2022
342096,22.45,992.656433,23.23,992.677429,23.17,992.683289,23.41,992.94635,19:57:40,25/04/2022
342527,22.45,992.659424,23.23,992.679077,23.18,992.685181,23.41,992.948914,19:57:40,25/04/2022
342959,22.45,992.661072,23.23,992.682678,23.18,992.689697,23.41,992.951355,19:57:41,25/04/2022
343390,22.45,992.664368,23.23,992.683105,23.18,992.692017,23.42,992.955383,19:57:41,25/04/2022
343822,22.45,992.6651,23.22,992.684692,23.18,992.690857,23.41,992.953186,19:57:42,25/04/2022
344254,22.46,992.661316,23.23,992.682983,23.18,992.690796,23.41,992.951172,19:57:42,25/04/2022
344685,22.45,992.661194,23.23,992.680542,23.18,992.688599,23.42,992.951782,19:57:43,25/04/2022
345118,22.45,992.659912,23.22,992.678223,23.18,992.688293,23.41,992.950073,19:57:43,25/04/2022
345549,22.45,992.661194,23.22,992.679199,23.18,992.686707,23.42,992.949829,19:57:44,25/04/2022
345981,22.44,992.658386,23.22,992.678345,23.17,992.686035,23.41,992.948853,19:57:44,25/04/2022
346412,22.44,992.658569,23.22,992.679688,23.18,992.684753,23.41,992.94812,19:57:44,25/04/2022
346844,22.44,992.655029,23.22,992.674927,23.18,992.68103,23.41,992.946899,19:57:45,25/04/2022
347275,22.44,992.656189,23.22,992.675293,23.18,992.680847,23.42,992.943665,19:57:45,25/04/2022
347713,22.44,992.655762,23.22,992.675476,23.17,992.681335,23.42,992.945557,19:57:46,25/04/2022
348145,22.44,992.653687,23.22,992.675293,23.18,992.680847,23.42,992.944458,19:57:46,25/04/2022
348577,22.44,992.652527,23.22,992.672913,23.18,992.679504,23.42,992.943298,19:57:47,25/04/2022
349007,22.44,992.651611,23.22,992.671936,23.17,992.678955,23.43,992.943115,19:57:47,25/04/2022
349437,22.44,992.652954,23.21,992.672607,23.17,992.678528,23.43,992.943054,19:57:47,25/04/2022
349869,22.44,992.6521,23.21,992.673035,23.17,992.679138,23.42,992.942993,19:57:48,25/04/2022
350299,22.44,992.658752,23.21,992.677979,23.17,992.68396,23.43,992.950378,19:57:48,25/04/2022
350731,22.43,992.660645,23.2,992.679504,23.17,992.686768,23.43,992.952515,19:57:49,25/04/2022
351162,22.42,992.660889,23.21,992.680725,23.17,992.686951,23.43,992.951965,19:57:49,25/04/2022
351594,22.44,992.658508,23.21,992.680054,23.17,992.686462,23.43,992.948669,19:57:50,25/04/2022
352025,22.43,992.657959,23.21,992.678467,23.17,992.684692,23.43,992.947998,19:57:50,25/04/2022
352457,22.44,992.658752,23.21,992.679321,23.16,992.686096,23.42,992.948303,19:57:50,25/04/2022
352887,22.44,992.659119,23.21,992.680725,23.17,992.68573,23.42,992.948364,19:57:51,25/04/2022
353318,22.44,992.65686,23.22,992.679871,23.17,992.686096,23.43,992.946106,19:57:51,25/04/2022
353748,22.43,992.657166,23.22,992.678345,23.15,992.685364,23.42,992.947021,19:57:52,25/04/2022
354178,22.43,992.658569,23.2,992.678955,23.17,992.68335,23.42,992.946777,19:57:52,25/04/2022
354610,22.43,992.656189,23.2,992.675293,23.17,992.683105,23.43,992.94342,19:57:53,25/04/2022
355040,22.43,992.654297,23.2,992.676392,23.17,992.680298,23.43,992.944397,19:57:53,25/04/2022
355472,22.43,992.654663,23.2,992.677673,23.16,992.684814,23.43,992.947266,19:57:53,25/04/2022
355902,22.43,992.655334,23.2,992.678833,23.15,992.684692,23.44,992.948853,19:57:54,25/04/2022
356333,22.43,992.655029,23.2,992.675842,23.17,992.681702,23.44,992.946655,19:57:54,25/04/2022
356763,22.44,992.655212,23.2,992.676331,23.17,992.683289,23.43,992.945251,19:57:55,25/04/2022
357195,22.44,992.652039,23.21,992.675476,23.16,992.683777,23.43,992.944458,19:57:55,25/04/2022
357625,22.44,992.65155,23.2,992.674194,23.16,992.68158,23.43,992.943115,19:57:56,25/04/2022
358057,22.44,992.650879,23.2,992.674133,23.16,992.683105,23.44,992.944519,19:57:56,25/04/2022
358487,22.44,992.654541,23.2,992.674377,23.17,992.681824,23.44,992.942871,19:57:56,25/04/2022
358917,22.43,992.652344,23.21,992.674561,23.17,992.681274,23.43,992.943665,19:57:57,25/04/2022
359349,22.43,992.651428,23.2,992.672974,23.16,992.678894,23.43,992.941223,19:57:57,25/04/2022
359779,22.44,992.64917,23.2,992.672363,23.16,992.679993,23.43,992.940918,19:57:58,25/04/2022
360211,22.43,992.650208,23.19,992.669861,23.16,992.678833,23.43,992.939758,19:57:58,25/04/2022
360642,22.43,992.65033,23.2,992.669556,23.16,992.675842,23.44,992.938293,19:57:59,25/04/2022
361075,22.42,992.647583,23.2,992.669983,23.16,992.673767,23.44,992.938354,19:57:59,25/04/2022
361505,22.43,992.732178,23.19,992.752502,23.16,992.699402,23.43,992.992188,19:57:59,25/04/2022
361938,22.43,992.674988,23.19,992.69635,23.16,992.702332,23.43,992.961182,19:58:00,25/04/2022
362368,22.42,992.659607,23.19,992.679688,23.17,992.693909,23.43,992.951721,19:58:00,25/04/2022
362799,22.43,992.641724,23.19,992.660522,23.17,992.671631,23.43,992.932739,19:58:01,25/04/2022
363230,22.43,992.639465,23.19,992.65979,23.17,992.66687,23.44,992.928528,19:58:01,25/04/2022
363661,22.44,992.645386,23.19,992.666809,23.17,992.671082,23.44,992.934509,19:58:02,25/04/2022
364093,22.43,992.651123,23.18,992.669739,23.16,992.678772,23.44,992.940491,19:58:02,25/04/2022
364524,22.43,992.653992,23.18,992.675781,23.15,992.684448,23.44,992.943054,19:58:02,25/04/2022
364956,22.44,992.659241,23.18,992.679382,23.16,992.689819,23.43,992.946716,19:58:03,25/04/2022
365387,22.43,992.661621,23.19,992.6828,23.15,992.692505,23.44,992.952881,19:58:03,25/04/2022
365819,22.42,992.664612,23.18,992.685791,23.16,992.69458,23.43,992.957031,19:58:04,25/04/2022
366250,22.43,992.667358,23.19,992.690613,23.15,992.695923,23.44,992.956848,19:58:04,25/04/2022
366683,22.43,992.666565,23.18,992.69281,23.15,992.697998,23.44,992.960083,19:58:05,25/04/2022
367113,22.43,992.672241,23.18,992.691956,23.15,992.699707,23.45,992.962036,19:58:05,25/04/2022
367544,22.43,992.672729,23.18,992.696045,23.15,992.703369,23.44,992.963684,19:58:06,25/04/2022
367976,22.43,992.673889,23.18,992.69342,23.16,992.703186,23.45,992.963989,19:58:06,25/04/2022
368407,22.42,992.664795,23.17,992.688232,23.15,992.697083,23.44,992.953918,19:58:06,25/04/2022
368839,22.43,992.654907,23.17,992.67627,23.15,992.6828,23.44,992.943542,19:58:07,25/04/2022
369270,22.43,992.653442,23.18,992.674194,23.15,992.678894,23.44,992.942566,19:58:07,25/04/2022
369702,22.42,992.65509,23.18,992.678223,23.15,992.684387,23.45,992.945007,19:58:08,25/04/2022
370133,22.42,992.657654,23.18,992.679626,23.16,992.684631,23.45,992.946106,19:58:08,25/04/2022
370565,22.42,992.660767,23.18,992.681396,23.16,992.689758,23.44,992.949585,19:58:09,25/04/2022
370996,22.42,992.659973,23.18,992.683655,23.16,992.69104,23.45,992.951416,19:58:09,25/04/2022
371428,22.42,992.663696,23.18,992.683533,23.16,992.689697,23.44,992.951538,19:58:09,25/04/2022
371858,22.42,992.665649,23.18,992.687439,23.16,992.69635,23.44,992.955994,19:58:10,25/04/2022
372290,22.42,992.668823,23.17,992.689941,23.16,992.696777,23.44,992.958374,19:58:10,25/04/2022
372722,22.42,992.671265,23.18,992.692017,23.16,992.699402,23.45,992.960449,19:58:11,25/04/2022
373153,22.41,992.671326,23.17,992.692871,23.16,992.697632,23.45,992.96167,19:58:11,25/04/2022
373584,22.41,992.670471,23.17,992.691711,23.16,992.696777,23.45,992.962402,19:58:12,25/04/2022
374014,22.41,992.669434,23.17,992.691223,23.15,992.695496,23.45,992.961487,19:58:12,25/04/2022
374446,22.42,992.671692,23.17,992.691345,23.15,992.699158,23.45,992.961975,19:58:12,25/04/2022
374883,22.41,992.672241,23.16,992.693665,23.15,992.700378,23.45,992.960327,19:58:13,25/04/2022
375315,22.41,992.671936,23.17,992.694397,23.16,992.699158,23.44,992.960693,19:58:13,25/04/2022
375745,22.42,992.673828,23.17,992.694824,23.16,992.701111,23.45,992.962585,19:58:14,25/04/2022
376177,22.41,992.672424,23.17,992.697571,23.16,992.700928,23.45,992.962402,19:58:14,25/04/2022
376607,22.42,992.674377,23.17,992.699585,23.15,992.704041,23.46,992.962402,19:58:15,25/04/2022
377037,22.41,992.670471,23.17,992.698975,23.16,992.705017,23.46,992.959351,19:58:15,25/04/2022
377469,22.41,992.674622,23.17,992.713501,23.15,992.718506,23.46,992.971741,19:58:15,25/04/2022
377898,22.41,992.682495,23.17,992.704895,23.15,992.710327,23.46,992.972961,19:58:16,25/04/2022
378330,22.41,992.6828,23.16,992.703979,23.15,992.709839,23.46,992.971313,19:58:16,25/04/2022
