Nov  5 2021 14:03:19,Pump Off Samples,N=15,,,
4,999.785095,999.76593,999.708801,999.827026,206
5,999.787659,999.76709,999.707336,999.828064,207
6,999.78833,999.768311,999.707642,999.827026,207
7,999.787964,999.764404,999.70752,999.827026,207
8,999.788208,999.764832,999.706848,999.82666,207
9,999.787659,999.76532,999.706665,999.826782,207
10,999.788147,999.766174,999.708252,999.825867,207
11,999.786804,999.765564,999.704712,999.826111,207
12,999.787354,999.764771,999.70752,999.825806,207
13,999.787354,999.76532,999.70874,999.825684,207
14,999.788025,999.766663,999.708435,999.826355,207
15,999.786316,999.765564,999.709839,999.829163,207
16,999.78772,999.766846,999.707336,999.830444,207
17,999.78656,999.765808,999.709534,999.828064,207
18,999.788574,999.766541,999.70813,999.827515,211
19,999.789978,999.764709,999.70929,999.829834,203
20,999.787415,999.763977,999.708618,999.82843,207
mu,0.030884,0.037048,0.076233,-0.004333,201.75
sd,0.001163,0.001477,0.001833,0.001902,10.53
Q,0.258676,,,,
,,,,,
,,,,,
Nov  5 2021 14:23:32,Pump Off Samples,N=15,,,
n,In,Mid,Out,Ambient,t (ms)
1,999.742371,999.716003,999.616394,999.819458,10
2,999.742371,999.715637,999.617371,999.817566,118
3,999.740601,999.715088,999.617126,999.818665,207
4,999.741882,999.714783,999.61853,999.817444,207
5,999.741333,999.715759,999.617432,999.820618,207
6,999.741699,999.714905,999.61908,999.818726,207
7,999.740967,999.716187,999.616333,999.819397,207
8,999.740601,999.715393,999.617554,999.817871,207
9,999.741577,999.716492,999.616699,999.816589,207
10,999.74054,999.715759,999.615417,999.81604,206
11,999.740417,999.715088,999.617554,999.819092,208
12,999.741943,999.713745,999.616028,999.819397,206
13,999.742737,999.714539,999.61554,999.815491,207
14,999.738098,999.713257,999.613464,999.818359,208
15,999.740784,999.714294,999.617432,999.819763,206
Nov  5 2021 14:23:32,flow rate=0.52,N=20,,,
n,In,Mid,Out,Ambient,t (ms)
1,999.852722,999.827759,999.848755,999.825378,10
2,999.85553,999.827332,999.849548,999.823364,200
3,999.858765,999.826965,999.848145,999.82373,207
4,999.858887,999.826355,999.851501,999.825867,207
5,999.860107,999.830139,999.852783,999.824036,207
6,999.859863,999.830627,999.853149,999.827332,207
7,999.862366,999.831848,999.855957,999.828369,207
8,999.861145,999.833618,999.856506,999.826111,210
9,999.862915,999.832092,999.856384,999.827209,203
10,999.86499,999.831848,999.85553,999.828125,207
11,999.86554,999.834595,999.854553,999.826721,207
12,999.86554,999.836853,999.856812,999.826538,208
13,999.864502,999.835999,999.854919,999.825928,207
14,999.865173,999.834351,999.857056,999.826416,207
15,999.859741,999.833984,999.858643,999.824951,207
16,999.860474,999.83429,999.855835,999.824829,207
17,999.863464,999.835022,999.853882,999.823853,207
18,999.861694,999.831726,999.85376,999.824219,212
19,999.859741,999.832764,999.854309,999.825623,202
20,999.861328,999.83429,999.853149,999.824463,207
mu,0.114624,0.111694,0.232178,0.006348,205.25
sd,0.002946,0.000595,0.001461,0.001224,3.5
Q,0.45359,,,,
,,,,,
,,,,,
Nov  5 2021 14:25:15,Pump Off Samples,N=15,,,
n,In,Mid,Out,Ambient,t (ms)
1,999.69751,999.669678,999.571167,999.771545,10
2,999.69696,999.66687,999.571716,999.772583,171
3,999.696228,999.669006,999.571106,999.772095,207
4,999.697205,999.668518,999.568726,999.773132,208
5,999.696228,999.666565,999.56897,999.772522,212
6,999.697021,999.670715,999.570251,999.771301,203
7,999.697327,999.670776,999.571106,999.770691,208
8,999.695801,999.670654,999.567322,999.770325,208
9,999.695557,999.669861,999.56842,999.76947,207
10,999.697754,999.670654,999.56897,999.76947,208
11,999.69751,999.671082,999.568848,999.77002,208
12,999.69696,999.668518,999.570862,999.770325,207
13,999.695374,999.668457,999.571106,999.771118,208
14,999.69751,999.667969,999.569519,999.770691,208
15,999.696655,999.668213,999.570618,999.769714,211
Nov  5 2021 14:25:15,flow rate=0.57,N=20,,,
n,In,Mid,Out,Ambient,t (ms)
1,999.810913,999.78772,999.820679,999.765869,10
2,999.812805,999.78772,999.821533,999.766663,114
3,999.812988,999.788757,999.821228,999.766968,207
4,999.813232,999.788574,999.823608,999.765869,207
5,999.811157,999.786804,999.820862,999.768372,208
6,999.812866,999.788574,999.821106,999.766541,206
7,999.813843,999.787292,999.823303,999.768799,207
8,999.811462,999.786621,999.821899,999.76532,211
9,999.814148,999.789551,999.82312,999.765869,204
10,999.810913,999.787659,999.82373,999.765808,207
11,999.814636,999.78656,999.823303,999.768311,207
12,999.814392,999.788025,999.822815,999.767761,207
13,999.813293,999.78772,999.822327,999.766235,207
14,999.810242,999.786194,999.820496,999.764709,207
15,999.813049,999.788452,999.82251,999.765625,207
16,999.808594,999.786499,999.820557,999.765625,207
17,999.810242,999.784546,999.819153,999.763611,207
18,999.809692,999.784607,999.818726,999.764282,207
19,999.808594,999.78186,999.819458,999.763306,207
20,999.810181,999.782715,999.819153,999.764038,207
mu,0.115479,0.11969,0.251099,-0.006104,184
sd,0.001062,0.000552,0.001281,0.000563,46.67
Q,0.473709,,,,
,,,,,
,,,,,
Nov  5 2021 16:14:20,Pump Off Samples,N=15,,,
n,In,Mid,Out,Ambient,t (ms)
1,999.023987,998.995361,998.89447,999.092712,9
2,999.024475,998.994629,998.895264,999.092102,199
3,999.024841,998.996338,998.896118,999.09259,207
4,999.027344,998.99408,998.896973,999.093933,207
5,999.025757,998.996582,998.895386,999.094238,207
6,999.024841,998.995239,998.893982,999.094543,207
7,999.023132,998.994629,998.895264,999.093445,207
8,999.02594,998.997009,998.895447,999.094482,206
9,999.026306,998.997314,998.894897,999.094849,207
10,999.023804,998.993774,998.894531,999.093933,207
11,999.022949,998.994446,998.894165,999.094604,207
12,999.02417,998.99469,998.895691,999.092346,207
13,999.024475,998.993408,998.895996,999.092346,207
14,999.021851,998.994751,998.892212,999.090759,207
15,999.020691,998.992188,998.894714,999.091064,207
Nov  5 2021 16:14:20,flow rate=0.14,N=20,,,
n,In,Mid,Out,Ambient,t (ms)
1,999.050049,999.023926,998.961304,999.067505,9
2,999.047729,999.023926,998.961548,999.067139,158
3,999.04718,999.024536,998.96228,999.067444,207
4,999.047791,999.023621,998.962708,999.067627,208
5,999.045776,999.024475,998.963928,999.0672,208
6,999.046387,999.025879,998.960083,999.065308,207
7,999.046936,999.022522,998.960022,999.066895,208
8,999.048767,999.020874,998.960327,999.066101,211
9,999.048645,999.023071,998.961182,999.066711,204
10,999.047241,999.024475,998.961975,999.067505,208
11,999.049194,999.023438,998.961975,999.06665,207
12,999.049927,999.026123,998.963196,999.066895,208
13,999.048279,999.024658,998.960999,999.066956,207
14,999.049072,999.02417,998.962524,999.067871,208
15,999.050476,999.024231,998.963074,999.067871,208
16,999.050293,999.023926,998.963501,999.066711,207
17,999.051697,999.02594,998.961426,999.068176,208
18,999.051575,999.026001,998.962708,999.068176,211
19,999.049377,999.025024,998.96283,999.066956,204
20,999.050171,999.022888,998.962097,999.067322,208
mu,0.023071,0.02887,0.066223,-0.025391,195.25
sd,0.001272,0.000384,0.000649,0.000208,24.84
Q,0.25256,,,,
,,,,,
,,,,,
Nov  5 2021 16:16:48,Pump Off Samples,N=15,,,
n,In,Mid,Out,Ambient,t (ms)
1,998.993103,998.967346,998.868591,999.062988,9
2,998.991699,998.969055,998.868652,999.060608,170
3,998.991089,998.968201,998.867249,999.061646,208
4,998.992249,998.964478,998.868774,999.062561,206
5,998.991699,998.964783,998.867188,999.062012,207
6,998.990845,998.968201,998.870056,999.063538,207
7,998.990845,998.966187,998.868408,999.063538,207
8,998.991821,998.966064,998.868652,999.062744,207
9,998.992676,998.966003,998.869141,999.064148,207
10,998.99292,998.967346,998.867676,999.062744,207
11,998.992554,998.966064,998.868103,999.063843,207
12,998.993286,998.967651,998.868896,999.062866,207
13,998.993652,998.966736,998.869141,999.064819,207
14,998.993958,998.96759,998.86792,999.062317,207
15,998.992737,998.965332,998.867188,999.062134,207
Nov  5 2021 16:16:48,flow rate=0.19,N=20,,,
n,In,Mid,Out,Ambient,t (ms)
1,999.078125,999.054749,999.010254,999.070862,10
2,999.076172,999.05365,999.011536,999.069153,187
3,999.075378,999.056458,999.009949,999.067627,208
4,999.077332,999.054077,999.010315,999.070313,207
5,999.077576,999.054932,999.00885,999.06958,207
6,999.078613,999.05603,999.009705,999.06958,207
7,999.077087,999.054077,999.01001,999.069397,208
8,999.078125,999.056335,999.011658,999.06958,211
9,999.079224,999.057495,999.010925,999.070801,203
10,999.07843,999.056824,999.012512,999.071167,207
11,999.080688,999.057495,999.013367,999.070862,208
12,999.080444,999.058411,999.011963,999.07196,207
13,999.079712,999.056335,999.01178,999.071655,207
14,999.079773,999.058594,999.012024,999.070923,207
15,999.077393,999.060852,999.012207,999.073059,208
16,999.076965,999.059448,999.013855,999.074036,207
17,999.078857,999.059143,999.011902,999.073608,207
18,999.079529,999.055237,999.013428,999.072205,211
19,999.077942,999.056091,999.010925,999.072998,204
20,999.075378,999.055054,999.012207,999.070862,207
mu,0.084717,0.087402,0.142212,0.007568,202.25
sd,0.001218,0.001236,0.0007,0.001431,10.18
Q,0.305934,,,,
,,,,,
,,,,,
Nov  5 2021 16:17:51,Pump Off Samples,N=15,,,
n,In,Mid,Out,Ambient,t (ms)
1,998.98053,998.950012,998.853577,999.052673,10
2,998.978271,998.948486,998.851624,999.048279,154
3,998.979309,998.946716,998.852051,999.049377,207
4,998.976074,998.947815,998.848877,999.050293,207
5,998.97522,998.946106,998.850525,999.050232,207
6,998.975525,998.948364,998.849365,999.050171,207
7,998.976379,998.949585,998.851013,999.048462,207
8,998.976257,998.949524,998.851563,999.047363,207
9,998.975952,998.94928,998.852112,999.047058,207
10,998.977661,998.949768,998.850464,999.048523,207
11,998.978333,998.951416,998.851318,999.049683,207
12,998.978699,998.951172,998.852112,999.050415,207
13,998.978821,998.951965,998.852356,999.049194,207
14,998.978882,998.953857,998.852783,999.051025,177
